"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","data15.y"
"2311",1.34504846053358,"management","married","university.degree","no","yes","no","cellular","jul","tue",-0.61899585272333,-0.204201216096055,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.777594925950831,0.849049685156894,"no"
"2312",-0.577039695876717,"management","married","university.degree","no","yes","no","cellular","nov","wed",-0.798397192510592,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",-0.110897963358262,-0.647784168777721,-0.318626407078921,0.293818235326052,0.404411792024325,"no"
"2313",-1.05756173497929,"blue-collar","married","basic.9y","no","yes","no","telephone","may","wed",0.909815564594209,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.653388482942645,0.719841142681495,0.885701323885292,0.718345224245299,0.338335572611433,"no"
"2314",0.384004382328431,"technician","married","professional.course","no","yes","no","cellular","jul","tue",1.57672054510773,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.777594925950831,0.849049685156894,"no"
"2315",0.576213197969461,"blue-collar","married","basic.4y","no","no","no","cellular","may","thu",-0.669696231358861,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",-1.19363709561788,-1.17657632320843,-1.22187220530208,-1.34791621775732,-0.926748711564502,"no"
"2316",0.191795566687401,"admin.","married","basic.4y","no","no","no","telephone","jun","thu",0.851315127707058,1.70208347486786,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,1.5311150994791,-0.275614702401627,0.777594925950831,0.849049685156894,"no"
"2317",0.864526421431005,"blue-collar","married","basic.4y","no","no","no","telephone","may","mon",-0.794497163384782,0.177055722096728,0.194346648108305,-0.350238219156078,"nonexistent",0.653388482942645,0.719841142681495,0.885701323885292,0.717769984422915,0.338335572611433,"no"
"2318",-1.15366614279981,"blue-collar","single","basic.9y","no","yes","no","cellular","may","thu",-0.127592182871264,-0.585458154288838,0.194346648108305,1.65455982981975,"failure",-1.19363709561788,-1.17657632320843,-1.22187220530208,-1.34791621775732,-0.926748711564502,"no"
"2319",-0.961457327158777,"blue-collar","single","basic.9y","no","yes","no","cellular","may","thu",0.317011137471082,0.177055722096728,0.194346648108305,1.65455982981975,"failure",-1.19363709561788,-1.17657632320843,-1.22187220530208,-1.34791621775732,-0.926748711564502,"no"
"2320",-0.288726472415173,"services","single","high.school","no","yes","no","cellular","may","thu",-0.891997891530034,1.32082653667508,0.194346648108305,-0.350238219156078,"nonexistent",-1.19363709561788,-1.17657632320843,-1.22187220530208,-1.34791621775732,-0.926748711564502,"no"
"2321",1.72946609181564,"retired","married","basic.4y","no","yes","no","telephone","jun","mon",-0.813997309013833,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,1.5311150994791,-0.275614702401627,0.769541568437457,0.849049685156894,"no"
"2322",1.72946609181564,"housemaid","married","basic.4y","no","no","no","telephone","may","thu",0.254610671458121,0.177055722096728,0.194346648108305,-0.350238219156078,"nonexistent",0.653388482942645,0.719841142681495,0.885701323885292,0.719495703890067,0.338335572611433,"no"
"2323",-0.192622064594658,"management","married","university.degree","no","yes","no","cellular","nov","thu",-0.689196376987911,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",-0.110897963358262,-0.647784168777721,-0.318626407078921,0.268507683141164,0.404411792024325,"no"
"2324",2.97882339348233,"retired","married","basic.4y","no","no","no","cellular","sep","tue",-0.712596551742771,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",-2.21268569068575,-2.06191563062661,2.30508757823597,-1.62288085285678,-2.05004444158362,"no"
"2325",-0.288726472415173,"entrepreneur","married","university.degree","no","no","no","cellular","nov","mon",-0.64239602747819,-0.204201216096055,0.194346648108305,1.65455982981975,"failure",-0.110897963358262,-0.647784168777721,-0.318626407078921,0.334660262715302,0.404411792024325,"no"
"2326",-2.11471022100495,"student","single","basic.9y","no","yes","no","cellular","aug","tue",1.49481993346572,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",-1.89423300472704,-2.36851173319557,1.96099394081763,-1.56765782990794,-1.24198734168017,"yes"
"2327",0.384004382328431,"blue-collar","divorced","basic.9y","no","no","no","telephone","may","mon",-0.349893843042437,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.653388482942645,0.719841142681495,0.885701323885292,0.718345224245299,0.338335572611433,"no"
"2328",-0.0965176567741431,"technician","divorced","professional.course","no","yes","no","cellular","aug","fri",0.726514195681137,0.177055722096728,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,-0.227506365256248,0.950218880901231,0.78047112506275,0.849049685156894,"no"
"2329",-0.000413248953628275,"technician","single","high.school","no","yes","no","cellular","aug","fri",-0.724296639120201,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,-0.227506365256248,0.950218880901231,0.779320645417982,0.849049685156894,"no"
"2330",0.191795566687401,"admin.","single","high.school","no","no","no","telephone","may","tue",-0.755496872126682,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.653388482942645,0.719841142681495,0.885701323885292,0.717194744600531,0.338335572611433,"no"
"2331",1.15283964489255,"blue-collar","married","basic.4y","no","yes","no","cellular","aug","wed",-0.517595095452269,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,-0.227506365256248,0.950218880901231,0.781046364885133,0.849049685156894,"no"
"2332",1.72946609181564,"admin.","divorced","university.degree","no","yes","no","telephone","may","fri",1.44021952570438,-0.204201216096055,0.194346648108305,-0.350238219156078,"nonexistent",0.653388482942645,0.719841142681495,0.885701323885292,0.717769984422915,0.338335572611433,"yes"
"2333",0.0956911588668866,"blue-collar","married","basic.9y","no","yes","no","cellular","may","thu",0.683613875297226,0.177055722096728,0.194346648108305,1.65455982981975,"failure",-1.19363709561788,-1.17657632320843,-1.22187220530208,-1.31282658859191,-0.926748711564502,"no"
"2334",-0.865352919338262,"admin.","single","university.degree","no","yes","no","cellular","aug","mon",-0.0768918042357333,0.177055722096728,0.194346648108305,-0.350238219156078,"nonexistent",-1.12994655842614,0.776681993157762,0.477090129451006,-1.56075495203933,-2.40658070883233,"yes"
"2335",-0.384830880235688,"admin.","married","university.degree","no","yes","yes","cellular","jul","wed",-0.384994105174727,-0.204201216096055,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.778170165773214,0.849049685156894,"no"
"2336",1.82557049963615,"services","married","university.degree","no","yes","no","cellular","oct","mon",-0.377194046923107,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",-0.747803335275684,1.76536830144188,-1.93156533247742,-1.51416052642624,-2.79202532207419,"no"
"2337",-0.577039695876717,"blue-collar","single","high.school","no","yes","no","cellular","jul","mon",0.687513904423036,-0.204201216096055,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.778170165773214,0.849049685156894,"no"
"2338",-0.673144103697232,"unemployed","married","basic.9y","no","no","no","telephone","jun","fri",-0.966098444920425,1.32082653667508,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,1.5311150994791,-0.275614702401627,0.776444446306063,0.849049685156894,"no"
"2339",-0.673144103697232,"unemployed","married","high.school","no","yes","yes","cellular","may","mon",-0.58389559059104,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",-1.19363709561788,-1.17657632320843,-1.22187220530208,-1.34906669740209,-0.926748711564502,"no"
"2340",-0.0965176567741431,"management","single","university.degree","no","yes","no","telephone","apr","thu",-0.716496580868581,-0.204201216096055,0.194346648108305,-0.350238219156078,"nonexistent",-1.19363709561788,-0.863090420581754,-1.4154248763499,-1.26508168333406,-0.926748711564502,"no"
"2341",1.63336168399512,"self-employed","married","university.degree","no","no","yes","cellular","jul","thu",4.61094320498795,-0.204201216096055,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.778170165773214,0.849049685156894,"yes"
"2342",-0.961457327158777,"services","married","university.degree","no","yes","no","telephone","jun","mon",-0.685296347862101,0.558312660289512,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,1.5311150994791,-0.275614702401627,0.777019686128447,0.849049685156894,"no"
"2343",-0.577039695876717,"management","single","university.degree","no","no","no","cellular","may","fri",0.00890883653208779,-0.204201216096055,0.194346648108305,1.65455982981975,"failure",-1.19363709561788,-1.17657632320843,-1.22187220530208,-1.32087994610528,-0.926748711564502,"no"
"2344",-0.384830880235688,"admin.","divorced","high.school","no","yes","yes","cellular","jul","wed",-0.431794454684448,-0.204201216096055,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.778170165773214,0.849049685156894,"no"
"2345",0.480108790148946,"admin.","single","university.degree","no","no","no","cellular","aug","thu",0.96051594322974,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,-0.227506365256248,0.950218880901231,0.779320645417982,0.849049685156894,"yes"
"2346",-1.53808377408187,"services","single","high.school","no","no","no","telephone","may","wed",0.00500880740627774,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.653388482942645,0.719841142681495,0.885701323885292,0.718345224245299,0.338335572611433,"no"
"2347",0.480108790148946,"services","married","high.school","no","no","no","cellular","jul","tue",-0.661896173107241,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.777594925950831,0.849049685156894,"no"
"2348",-0.0965176567741431,"technician","married","university.degree","no","yes","yes","cellular","nov","thu",-0.845197542020313,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",-0.110897963358262,-0.647784168777721,-0.318626407078921,0.268507683141164,0.404411792024325,"no"
"2349",-0.192622064594658,"management","single","university.degree","no","no","no","telephone","jul","wed",0.0986095064257189,2.08334041306064,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.775293966661295,0.849049685156894,"no"
"2350",0.480108790148946,"technician","married","high.school","no","yes","no","telephone","jun","mon",-0.143192299374504,0.177055722096728,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,1.5311150994791,-0.275614702401627,0.777594925950831,0.849049685156894,"no"
"2351",-1.34587495844084,"technician","single","university.degree","no","yes","no","cellular","may","thu",-0.330393697413386,0.558312660289512,-5.16668060928537,1.65455982981975,"success",-1.19363709561788,-1.17657632320843,-1.22187220530208,-1.34561525846779,-0.926748711564502,"yes"
"2352",-0.384830880235688,"admin.","single","university.degree","no","no","no","telephone","jun","wed",0.18051011806773,1.32082653667508,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,1.5311150994791,-0.275614702401627,0.778170165773214,0.849049685156894,"no"
"2353",1.63336168399512,"self-employed","married","university.degree","no","yes","yes","telephone","jul","thu",-0.416194338181208,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.778170165773214,0.849049685156894,"no"
"2354",-1.82639699754341,"student","single","high.school","no","yes","no","cellular","aug","tue",0.0167088947837079,0.177055722096728,-5.12904049815021,3.65935787879559,"success",-1.12994655842614,0.776681993157762,0.477090129451006,-1.55902923257218,-2.40658070883233,"yes"
"2355",3.07492780130285,"retired","divorced","university.degree","no","no","no","cellular","aug","tue",0.434012011245383,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",-1.89423300472704,-2.36851173319557,1.96099394081763,-1.56765782990794,-1.24198734168017,"no"
"2356",-0.000413248953628275,"services","married","high.school","no","yes","no","cellular","nov","thu",-0.657996143981431,0.177055722096728,-5.16130345055178,3.65935787879559,"success",-2.21268569068575,-1.5968541267299,2.24057002122003,-1.66544859971318,-2.05004444158362,"yes"
"2357",-0.0965176567741431,"blue-collar","divorced","basic.9y","no","yes","no","cellular","may","fri",-0.0456915712292529,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",-1.19363709561788,-1.17657632320843,-1.22187220530208,-1.32087994610528,-0.926748711564502,"no"
"2358",-0.961457327158777,"blue-collar","single","university.degree","no","no","no","telephone","may","tue",-0.291393406155286,-0.204201216096055,0.194346648108305,-0.350238219156078,"nonexistent",0.653388482942645,0.719841142681495,0.885701323885292,0.717769984422915,0.338335572611433,"no"
"2359",-0.480935288056202,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","fri",-0.958298386668804,0.177055722096728,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,1.5311150994791,-0.275614702401627,0.776444446306063,0.849049685156894,"no"
"2360",0.96063082925152,"technician","married","university.degree","no","yes","no","cellular","aug","fri",-0.178292561506795,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,-0.227506365256248,0.950218880901231,0.779320645417982,0.849049685156894,"no"
"2361",0.76842201361049,"management","married","basic.9y","no","yes","no","cellular","may","tue",1.81852235090795,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",-1.19363709561788,-1.17657632320843,-1.22187220530208,-1.33353522219773,-0.926748711564502,"yes"
"2362",1.53725727617461,"blue-collar","married","basic.4y","no","no","no","cellular","aug","fri",0.0167088947837079,1.70208347486786,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,-0.227506365256248,0.950218880901231,0.779320645417982,0.849049685156894,"no"
"2363",-0.865352919338262,"technician","single","university.degree","no","no","no","telephone","jul","mon",-0.186092619758415,0.177055722096728,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.778170165773214,0.849049685156894,"no"
"2364",0.191795566687401,"admin.","single","professional.course","no","yes","no","cellular","apr","tue",-0.0300914547260127,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",-1.19363709561788,-0.863090420581754,-1.4154248763499,-1.25760356564307,-0.926748711564502,"no"
"2365",-0.577039695876717,"blue-collar","married","basic.9y","no","no","no","cellular","may","fri",0.246810613206501,-0.585458154288838,0.194346648108305,1.65455982981975,"failure",-1.19363709561788,-1.17657632320843,-1.22187220530208,-1.32087994610528,-0.926748711564502,"no"
"2366",-0.865352919338262,"admin.","single","university.degree","no","yes","no","cellular","nov","thu",6.07345412716671,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",-0.110897963358262,-0.647784168777721,-0.318626407078921,0.268507683141164,0.404411792024325,"no"
"2367",-0.865352919338262,"technician","divorced","professional.course","no","yes","no","cellular","aug","thu",0.20001026369678,-0.204201216096055,0.194346648108305,1.65455982981975,"failure",-1.89423300472704,-2.36851173319557,1.96099394081763,-1.56823306973032,-1.24198734168017,"yes"
"2368",1.63336168399512,"blue-collar","married","basic.9y","no","yes","no","cellular","aug","mon",-0.665796202233051,-0.204201216096055,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,-0.227506365256248,0.950218880901231,0.779895885240366,0.849049685156894,"no"
"2369",1.63336168399512,"admin.","divorced","basic.9y","no","yes","yes","cellular","jul","mon",1.01121632186527,0.558312660289512,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.777019686128447,0.849049685156894,"no"
"2370",-1.34587495844084,"blue-collar","married","basic.9y","no","no","no","cellular","jul","fri",-0.232892969268135,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.775293966661295,0.849049685156894,"no"
"2371",1.63336168399512,"technician","married","professional.course","no","no","no","telephone","may","fri",-0.903697978907464,1.70208347486786,0.194346648108305,-0.350238219156078,"nonexistent",0.653388482942645,0.719841142681495,0.885701323885292,0.717769984422915,0.338335572611433,"no"
"2372",-0.0965176567741431,"unemployed","single","basic.9y","no","yes","no","telephone","may","tue",0.570513030648735,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.653388482942645,0.719841142681495,0.885701323885292,0.717769984422915,0.338335572611433,"no"
"2373",-0.0965176567741431,"entrepreneur","married","basic.9y","no","yes","no","telephone","jun","mon",-0.735996726497632,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,1.5311150994791,-0.275614702401627,0.722371903001986,0.849049685156894,"no"
"2374",-0.288726472415173,"technician","single","university.degree","no","no","no","cellular","aug","fri",-0.306993522658526,-0.204201216096055,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,-0.227506365256248,0.950218880901231,0.779320645417982,0.849049685156894,"no"
"2375",0.672317605789976,"management","married","basic.9y","no","no","no","cellular","jun","tue",0.19611023457097,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",-1.89423300472704,-1.05600482219818,-0.0605561790151609,-1.35021717704686,-1.24198734168017,"no"
"2376",-2.01860581318444,"student","single","basic.6y","no","no","no","cellular","mar","tue",-0.478594804194168,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",-1.19363709561788,-1.26269882393004,-2.03909459417065,-1.18109666926602,-0.926748711564502,"yes"
"2377",1.15283964489255,"self-employed","married","university.degree","no","yes","no","telephone","may","tue",1.63522098199488,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.653388482942645,0.719841142681495,0.885701323885292,0.717769984422915,0.338335572611433,"no"
"2378",1.44115286835409,"housemaid","married","professional.course","no","yes","yes","telephone","may","fri",-0.677496289610481,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.653388482942645,0.719841142681495,0.885701323885292,0.717769984422915,0.338335572611433,"no"
"2379",0.672317605789976,"admin.","married","university.degree","no","no","yes","telephone","nov","wed",-0.919298095410704,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",-0.110897963358262,-0.647784168777721,-0.318626407078921,0.606173458880457,0.404411792024325,"no"
"2380",1.34504846053358,"housemaid","married","basic.4y","no","no","no","cellular","jul","wed",-0.244593056645565,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.778170165773214,0.849049685156894,"no"
"2381",-0.769248511517747,"technician","single","professional.course","no","yes","no","cellular","may","mon",-0.0651917168583031,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",-1.19363709561788,-1.17657632320843,-1.22187220530208,-1.32893330361866,-0.926748711564502,"no"
"2382",-1.05756173497929,"blue-collar","single","high.school","no","yes","no","telephone","may","fri",2.12272462272113,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.653388482942645,0.719841142681495,0.885701323885292,0.718920464067683,0.338335572611433,"yes"
"2383",-0.288726472415173,"technician","married","high.school","no","no","no","cellular","aug","tue",-0.213392823639085,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,-0.227506365256248,0.950218880901231,0.78047112506275,0.849049685156894,"no"
"2384",-0.769248511517747,"technician","married","professional.course","no","yes","yes","cellular","may","fri",-0.969998474046235,1.70208347486786,0.194346648108305,-0.350238219156078,"nonexistent",-1.19363709561788,-1.17657632320843,-1.22187220530208,-1.35712005491546,-0.926748711564502,"no"
"2385",-1.34587495844084,"entrepreneur","married","basic.9y","no","yes","no","telephone","oct","fri",-0.989498619675285,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",-0.110897963358262,0.382240939852774,0.0254672303394255,0.752859613588327,0.404411792024325,"no"
"2386",-1.05756173497929,"admin.","single","university.degree","no","yes","no","telephone","jul","fri",-0.182192590632605,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.776444446306063,0.849049685156894,"no"
"2387",0.191795566687401,"blue-collar","married","basic.6y","no","no","no","cellular","jul","mon",-0.0612916877324931,0.177055722096728,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.778170165773214,0.849049685156894,"no"
"2388",0.384004382328431,"services","single","high.school","no","no","no","cellular","apr","fri",0.0674092734192385,-0.204201216096055,0.194346648108305,1.65455982981975,"failure",-1.19363709561788,-0.863090420581754,-1.4154248763499,-1.26795788244597,-0.926748711564502,"no"
"2389",-0.288726472415173,"admin.","single","university.degree","no","yes","no","cellular","jul","wed",0.18051011806773,-0.204201216096055,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.778745405595598,0.849049685156894,"no"
"2390",0.672317605789976,"entrepreneur","married","high.school","no","yes","no","cellular","aug","fri",-0.673596260484671,0.177055722096728,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,-0.227506365256248,0.950218880901231,0.78047112506275,0.849049685156894,"no"
"2391",1.24894405271306,"management","married","university.degree","no","no","no","cellular","aug","mon",0.21171035107421,0.558312660289512,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,-0.227506365256248,0.950218880901231,0.779895885240366,0.849049685156894,"no"
"2392",-1.44197936626135,"self-employed","single","university.degree","no","no","no","cellular","apr","mon",-0.104192008116404,0.177055722096728,0.194346648108305,1.65455982981975,"failure",-1.19363709561788,0.297840889145581,1.27280666598093,-1.70629062710243,-2.17118417717392,"no"
"2393",-1.24977055062032,"blue-collar","single","basic.9y","no","yes","no","telephone","may","tue",-0.162692445003554,-0.585458154288838,0.194346648108305,1.65455982981975,"failure",-1.19363709561788,-1.17657632320843,-1.22187220530208,-1.33353522219773,-0.926748711564502,"no"
"2394",3.65155424822594,"admin.","married","university.degree","no","yes","no","cellular","sep","wed",-0.63849599835238,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",-2.21268569068575,-2.06191563062661,2.30508757823597,-1.62690753161347,-2.05004444158362,"no"
"2395",-0.384830880235688,"self-employed","married","basic.9y","no","yes","yes","cellular","aug","thu",1.30371850630102,-0.204201216096055,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,-0.227506365256248,0.950218880901231,0.779320645417982,0.849049685156894,"yes"
"2396",-1.34587495844084,"technician","married","professional.course","no","no","no","telephone","may","tue",-0.466894716816738,-0.204201216096055,0.194346648108305,-0.350238219156078,"nonexistent",0.653388482942645,0.719841142681495,0.885701323885292,0.717769984422915,0.338335572611433,"no"
"2397",1.24894405271306,"admin.","married","university.degree","no","no","no","cellular","aug","tue",-0.938798241039754,3.22711122763899,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,-0.227506365256248,0.950218880901231,0.779895885240366,0.849049685156894,"no"
"2398",1.44115286835409,"blue-collar","married","professional.course","no","yes","no","cellular","aug","wed",-0.0261914256002027,0.177055722096728,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,-0.227506365256248,0.950218880901231,0.779320645417982,0.849049685156894,"no"
"2399",-0.480935288056202,"self-employed","divorced","university.degree","no","no","no","cellular","nov","tue",0.0479091277901883,0.177055722096728,0.194346648108305,-0.350238219156078,"nonexistent",-0.110897963358262,-0.647784168777721,-0.318626407078921,0.312801149464717,0.404411792024325,"no"
"2400",1.34504846053358,"blue-collar","divorced","basic.4y","no","no","no","telephone","may","thu",-0.470794745942548,-0.204201216096055,0.194346648108305,-0.350238219156078,"nonexistent",0.653388482942645,0.719841142681495,0.885701323885292,0.719495703890067,0.338335572611433,"no"
"2401",0.191795566687401,"technician","married","professional.course","no","yes","yes","telephone","nov","mon",-0.170492503255174,0.177055722096728,0.194346648108305,-0.350238219156078,"nonexistent",-0.110897963358262,-0.647784168777721,-0.318626407078921,0.334660262715302,0.404411792024325,"no"
"2402",-0.865352919338262,"unemployed","single","university.degree","no","yes","no","cellular","jul","tue",0.19611023457097,-0.585458154288838,-5.14517197435099,5.66415592777142,"success",-1.12994655842614,1.10050259587103,0.0469730826780724,-1.59584458120474,-2.40658070883233,"yes"
"2403",0.76842201361049,"admin.","married","professional.course","no","yes","no","cellular","apr","mon",0.289710933590411,-0.585458154288838,-5.1397948156174,1.65455982981975,"success",-1.19363709561788,0.297840889145581,1.27280666598093,-1.70686586692482,-2.17118417717392,"yes"
"2404",0.287899974507916,"blue-collar","married","basic.4y","no","no","no","telephone","jun","thu",0.110309593803149,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,1.5311150994791,-0.275614702401627,0.722947142824369,0.849049685156894,"no"
"2405",-0.480935288056202,"technician","single","university.degree","no","yes","yes","cellular","aug","thu",-0.209492794513275,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,-0.227506365256248,0.950218880901231,0.781621604707517,0.849049685156894,"no"
"2406",1.92167490745667,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","thu",-0.696996435239531,0.177055722096728,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,1.5311150994791,-0.275614702401627,0.777594925950831,0.849049685156894,"no"
"2407",-0.000413248953628275,"admin.","married","high.school","no","yes","no","cellular","aug","tue",-0.59949570709428,-0.585458154288838,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,-0.227506365256248,0.950218880901231,0.778745405595598,0.849049685156894,"no"
"2408",-1.05756173497929,"entrepreneur","married","university.degree","no","yes","no","cellular","jul","tue",0.18441014719354,-0.204201216096055,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.778170165773214,0.849049685156894,"no"
"2409",0.76842201361049,"blue-collar","married","basic.4y","no","no","no","cellular","aug","tue",-0.404494250803777,0.177055722096728,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,-0.227506365256248,0.950218880901231,0.778745405595598,0.849049685156894,"no"
"2410",1.05673523707203,"blue-collar","married","basic.4y","no","yes","no","cellular","jul","thu",-0.548795328458749,-0.204201216096055,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.775869206483679,0.849049685156894,"no"
"2411",-1.53808377408187,"services","single","high.school","no","yes","yes","telephone","jun","mon",-0.295293435281096,-0.204201216096055,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,1.5311150994791,-0.275614702401627,0.777594925950831,0.849049685156894,"no"
"2412",0.76842201361049,"unemployed","married","university.degree","no","yes","yes","cellular","jul","tue",-0.228992940142325,0.177055722096728,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.777594925950831,0.849049685156894,"no"
"2413",-0.480935288056202,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","mon",0.278010846212981,-0.204201216096055,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.778170165773214,0.849049685156894,"no"
"2414",-0.769248511517747,"self-employed","married","basic.9y","no","yes","no","cellular","may","thu",0.449612127748623,-0.204201216096055,0.194346648108305,-0.350238219156078,"nonexistent",-1.19363709561788,-1.17657632320843,-1.22187220530208,-1.34791621775732,-0.926748711564502,"no"
"2415",-0.000413248953628275,"technician","single","high.school","no","yes","no","cellular","aug","tue",-0.712596551742771,-0.204201216096055,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,-0.227506365256248,0.950218880901231,0.779895885240366,0.849049685156894,"no"
"2416",-0.384830880235688,"services","married","high.school","no","yes","yes","telephone","jul","thu",1.23741801116225,5.51465285679569,0.194346648108305,-0.350238219156078,"nonexistent",0.844460094517872,0.588934941584654,-0.469167373449449,0.781621604707517,0.849049685156894,"no"
"2417",-0.480935288056202,"blue-collar","single","basic.9y","no","yes","no","cellular","may","mon",0.024508953035328,-0.204201216096055,-5.16130345055178,1.65455982981975,"success",-1.19363709561788,-1.17657632320843,-1.22187220530208,-1.29729511338755,-0.926748711564502,"yes"
